LST,NDVI,Precipitation,Temperature,year,admin_1,product,indicator,value,year_sin,year_cos,state_encoded,temp_x_precip,lst_x_ndvi,yield_lag1,yield_lag2,yield_lag3,yield_roll3,yield_roll5,yield_std3,yield_diff1,yield_pct,state_te
306.36066,0.4242326,1159.8105,27.012936,2014,Delta,Maize,yield,1.5125858123569793,-0.5000000000000081,0.866025403784434,9,31329.886808628,129.968179329516,1.974438078448656,1.8557489743874045,1.833942704269312,1.8880432523684574,1.8117522264105799,0.07561036856269888,-0.4618522660916766,-0.2339158017325924,1.919758989513308
306.16895,0.4036002,1114.3763,27.112036,2015,Delta,Maize,yield,1.5205649717514125,-0.25881904510257636,0.9659258262890534,9,30213.010363146797,123.56984945379,1.5125858123569793,1.974438078448656,1.8557489743874045,1.78092428839768,1.7920257579678243,0.23984563608412943,0.007979159394433166,0.005275177996017177,1.919758989513308
306.33463,0.4153306,1207.252,27.302628,2016,Delta,Maize,yield,1.8480697384806968,7.847643204728474e-15,1.0,9,32961.152258256,127.230145678678,1.5205649717514125,1.5125858123569793,1.974438078448656,1.669196287519016,1.7394561082427529,0.26437724929277095,0.3275047667292843,0.21538360597117978,1.887756534383467
306.3891,0.41154227,1127.9817,27.362865,2017,Delta,Maize,yield,1.607867624102404,0.2588190451024817,0.9659258262890787,9,30864.810979570502,126.09206571725699,1.8480697384806968,1.5205649717514125,1.5125858123569793,1.6270735075296965,1.7422815150850297,0.19142992795556416,-0.24020211437829286,-0.12997459423569357,1.9307470424286286
306.11203,0.42416587,1310.2294,27.159376,2018,Delta,Maize,yield,1.7841801385681293,0.5000000000000216,0.8660254037844262,9,35585.0129208544,129.8422755224161,1.607867624102404,1.8480697384806968,1.5205649717514125,1.6588341114448377,1.6927052450280295,0.16959666913480814,0.17631251446572538,0.10965611336577052,1.8640461205736611
306.68036,0.43271995,1364.0745,27.172945,2019,Delta,Maize,yield,1.8966490732785075,0.707106781186531,0.707106781186564,9,37065.92136440249,132.706710045182,1.7841801385681293,1.607867624102404,1.8480697384806968,1.7467058337170769,1.6546536570519244,0.12440862743798653,0.11246893471037822,0.06303675973023593,1.919758989513308
306.6339,0.42668813,1212.3434,27.295088,2020,Delta,Maize,yield,2.018813692187092,0.8660254037844028,0.500000000000062,9,33091.0197892192,130.83704538560698,1.8966490732785075,1.7841801385681293,1.607867624102404,1.7628989453163468,1.73146630923623,0.14556217996694157,0.12216461890858432,0.0644107656127515,1.919758989513308
307.29343,0.41908243,1246.6871,27.533175,2021,Delta,Maize,yield,2.00380414774819,0.9659258262890668,0.2588190451025267,9,34325.254094542506,128.7812773674349,2.018813692187092,1.8966490732785075,1.7841801385681293,1.899880968011243,1.8311160533233661,0.11735015968731764,-0.015009544438902012,-0.007434833881397651,1.887756534383467
306.03842,0.40504837,1209.5397,26.918283,2022,Delta,Maize,yield,1.9875045912072755,1.0,5.438607851423766e-14,9,32558.7319443351,123.96036317837539,2.00380414774819,2.018813692187092,1.8966490732785075,1.9730889710712631,1.8622629351768645,0.06662293214045455,-0.016299556540914306,-0.00813430621911393,1.8640461205736611
306.0498,0.43218267,1280.7062,27.581543,2023,Delta,Maize,yield,2.0277379216466564,0.9659258262890654,-0.2588190451025314,9,35323.8531256666,132.269419716966,1.9875045912072755,2.00380414774819,2.018813692187092,2.003374143714186,1.9381903285978388,0.015658979169906377,0.04023333043938093,0.02024313836424496,1.8640461205736611
305.99786,0.43620792,1229.9347,27.047836,2003,Ebonyi,Maize,yield,2.0081549439347604,0.258819045102566,-0.9659258262890562,10,33267.0720563092,133.47869003505122,2.032146957520092,2.032146957520092,1.9584569732937684,2.007583629444651,2.007583629444651,0.04254493222964717,-0.023992013585331762,-0.011806239453572842,1.860329538166062
305.37308,0.4265949,1194.7395,27.10436,2004,Ebonyi,Maize,yield,1.9289340101522845,-1.8628248921044712e-14,-1.0,10,32382.649514219996,130.270598525292,2.0081549439347604,2.032146957520092,2.032146957520092,2.024149619658315,2.0077264580671783,0.013851795501892451,-0.07922093378247586,-0.039449612203354745,1.860329538166062
305.5993,0.42260066,1155.0626,27.43251,2005,Ebonyi,Maize,yield,2.0140105078809105,-0.25881904510249215,-0.965925826289076,10,31686.266325126,129.146465875538,1.9289340101522845,2.0081549439347604,2.032146957520092,1.9897453038690456,1.9919679684841995,0.05401309342742118,0.08507649772862602,0.04410544750668244,1.9059969497254265
305.8544,0.42724425,1304.5823,27.389,2006,Ebonyi,Maize,yield,2.0392156862745097,-0.4999999999999325,-0.8660254037844776,10,35731.2046147,130.6745337372,2.0140105078809105,1.9289340101522845,2.0081549439347604,1.9836998206559848,2.0030786754016274,0.04751886370040106,0.025205178393599148,0.012514919011082704,1.860329538166062
305.77606,0.42522404,1255.792,27.021614,2007,Ebonyi,Maize,yield,2.0392156862745097,-0.7071067811865387,-0.7071067811865563,10,33933.526688287995,130.0233315684824,2.0392156862745097,2.0140105078809105,1.9289340101522845,1.9940534014359015,2.0044924211525115,0.05778604152669487,0.0,0.0,1.8789918226268285
305.84323,0.4233107,1277.7548,26.675346,2008,Ebonyi,Maize,yield,2.399673735725938,-0.8660254037844651,-0.49999999999995415,10,34084.5513931608,129.466711781561,2.0392156862745097,2.0392156862745097,2.0140105078809105,2.03081396014331,2.0059061669033946,0.014552216530517055,0.36045804945142823,0.1767630819425272,1.860329538166062
306.06,0.42762327,1271.8428,27.365923,2009,Ebonyi,Maize,yield,2.106498194945849,-0.9659258262890695,-0.25881904510251624,10,34805.1521329044,130.8783780162,2.399673735725938,2.0392156862745097,2.0392156862745097,2.159368369424986,2.08420992526163,0.20811055188234945,-0.2931755407800889,-0.12217308395526483,1.8789918226268285
306.0535,0.4254658,1287.4465,27.45352,2010,Ebonyi,Maize,yield,2.1875,-1.0,-4.3605472797921425e-14,10,35344.93823668,130.2152972203,2.106498194945849,2.399673735725938,2.0392156862745097,2.181795872315432,2.119722762220343,0.19166326334621983,0.081001805054151,0.038453299057411794,1.8789918226268285
306.34503,0.42302173,1220.7533,27.04393,2011,Ebonyi,Maize,yield,2.138175675675676,-0.9659258262890921,0.25881904510243203,10,33013.966792469,129.5906045675019,2.1875,2.106498194945849,2.399673735725938,2.2312239768905955,2.154420660644161,0.15139951797899265,-0.04932432432432421,-0.022548262548262477,1.860329538166062
305.59457,0.42084876,1304.7032,26.770334,2012,Ebonyi,Maize,yield,2.3350515463917527,-0.8660254037844518,0.4999999999999771,10,34927.3404348688,128.6090958472332,2.138175675675676,2.1875,2.106498194945849,2.1440579568738416,2.1742126585243944,0.04082001996053398,0.19687587071607693,0.09207656459465752,1.8780098646598065
306.6914,0.4259423,1048.5135,27.119905,2013,Ebonyi,Maize,yield,1.540983606557377,-0.7071067811865199,0.707106781186575,10,28435.5865112175,130.63284030622,2.3350515463917527,2.138175675675676,2.1875,2.22024240735581,2.233379830547843,0.10244059765124149,-0.7940679398343757,-0.34006441573480994,1.9059969497254265
306.36066,0.4242326,1159.8105,27.012936,2014,Ebonyi,Maize,yield,1.4878397711015736,-0.5000000000000081,0.866025403784434,10,31329.886808628,129.968179329516,1.540983606557377,2.3350515463917527,2.138175675675676,2.0047369428749353,2.0616418047141307,0.4135098485245585,-0.05314383545580337,-0.03448695705110649,1.928440269217337
306.16895,0.4036002,1114.3763,27.112036,2015,Ebonyi,Maize,yield,1.529624478442281,-0.25881904510257636,0.9659258262890534,10,30213.010363146797,123.56984945379,1.4878397711015736,1.540983606557377,2.3350515463917527,1.7879583080169013,1.937910119945276,0.4745411735754345,0.04178470734070738,0.028084144645340814,1.928440269217337
306.33463,0.4153306,1207.252,27.302628,2016,Ebonyi,Maize,yield,1.9192796269496704,7.847643204728474e-15,1.0,10,32961.152258256,127.230145678678,1.529624478442281,1.4878397711015736,1.540983606557377,1.5194826187004107,1.806335015633732,0.027985885746341987,0.38965514850738936,0.2547390905408373,1.9059969497254265
306.3891,0.41154227,1127.9817,27.362865,2017,Ebonyi,Maize,yield,1.9292193308550185,0.2588190451024817,0.9659258262890787,10,30864.810979570502,126.09206571725699,1.9192796269496704,1.529624478442281,1.4878397711015736,1.6455812921645083,1.7625558058885311,0.23794867995014396,0.009939703905348152,0.005178872200683582,1.8780098646598065
306.11203,0.42416587,1310.2294,27.159376,2018,Ebonyi,Maize,yield,2.056664434025452,0.5000000000000216,0.8660254037844262,10,35585.0129208544,129.8422755224161,1.9292193308550185,1.9192796269496704,1.529624478442281,1.7927078120823232,1.681389362781184,0.22789104799838142,0.12744510317043356,0.06606045312325937,1.8780098646598065
306.68036,0.43271995,1364.0745,27.172945,2019,Ebonyi,Maize,yield,1.9520439292251373,0.707106781186531,0.707106781186564,10,37065.92136440249,132.706710045182,2.056664434025452,1.9292193308550185,1.9192796269496704,1.9683877972767139,1.7845255282747992,0.07661117983155961,-0.10462050480031482,-0.0508690202784049,1.8780098646598065
306.6339,0.42668813,1212.3434,27.295088,2020,Ebonyi,Maize,yield,1.819795827785176,0.8660254037844028,0.500000000000062,10,33091.0197892192,130.83704538560698,1.9520439292251373,2.056664434025452,1.9292193308550185,1.9793092313685359,1.8773663598995118,0.06795668551554916,-0.13224810143996124,-0.06774852730514991,1.860329538166062
307.29343,0.41908243,1246.6871,27.533175,2021,Ebonyi,Maize,yield,1.8283965460706089,0.9659258262890668,0.2588190451025267,10,34325.254094542506,128.7812773674349,1.819795827785176,1.9520439292251373,2.056664434025452,1.9428347303452551,1.9354006297680908,0.11870253225420349,0.008600718285432851,0.004726199584653701,1.928440269217337
306.03842,0.40504837,1209.5397,26.918283,2022,Ebonyi,Maize,yield,1.7409526120475698,1.0,5.438607851423766e-14,10,32558.7319443351,123.96036317837539,1.8283965460706089,1.819795827785176,1.9520439292251373,1.8667454343603074,1.9172240135922785,0.07399572966334664,-0.08744393402303907,-0.04782547539316029,1.8780098646598065
306.0498,0.43218267,1280.7062,27.581543,2023,Ebonyi,Maize,yield,1.7761952415551714,0.9659258262890654,-0.2588190451025314,10,35323.8531256666,132.269419716966,1.7409526120475698,1.8283965460706089,1.819795827785176,1.7963816619677848,1.8795706698307888,0.0481952048449883,0.0352426295076016,0.020243302008175812,1.8789918226268285
305.99786,0.43620792,1229.9347,27.047836,2003,Edo,Maize,yield,1.5627885503231764,0.258819045102566,-0.9659258262890562,11,33267.0720563092,133.47869003505122,1.5627885503231764,1.5627885503231764,1.5267527675276753,1.5507766227246762,1.5507766227246762,0.020805268897441363,0.0,0.0,1.6540073429995312
305.37308,0.4265949,1194.7395,27.10436,2004,Edo,Maize,yield,1.5454545454545454,-1.8628248921044712e-14,-1.0,11,32382.649514219996,130.270598525292,1.5627885503231764,1.5627885503231764,1.5627885503231764,1.5627885503231764,1.553779604624301,0.0,-0.017334004868631014,-0.011091714784477014,1.6706522028786255
305.5993,0.42260066,1155.0626,27.43251,2005,Edo,Maize,yield,1.5493867010974822,-0.25881904510249215,-0.965925826289076,11,31686.266325126,129.146465875538,1.5454545454545454,1.5627885503231764,1.5627885503231764,1.5570105487002994,1.5521145927903501,0.0100077923770384,0.003932155642936808,0.0025443360042531893,1.6706522028786255
305.8544,0.42724425,1304.5823,27.389,2006,Edo,Maize,yield,1.5580926796507724,-0.4999999999999325,-0.8660254037844776,11,35731.2046147,130.6745337372,1.5493867010974822,1.5454545454545454,1.5627885503231764,1.552543265625068,1.5566413795043115,0.009087896121162476,0.008705978553290139,0.005618983657936116,1.6540073429995312
305.77606,0.42522404,1255.792,27.021614,2007,Edo,Maize,yield,1.53125,-0.7071067811865387,-0.7071067811865563,11,33933.526688287995,130.0233315684824,1.5580926796507724,1.5493867010974822,1.5454545454545454,1.5509779754009332,1.5557022053698304,0.006467590310314767,-0.02684267965077236,-0.017227909482758652,1.6540073429995312
305.84323,0.4233107,1277.7548,26.675346,2008,Edo,Maize,yield,0.0824652777777777,-0.8660254037844651,-0.49999999999995415,11,34084.5513931608,129.466711781561,1.53125,1.5580926796507724,1.5493867010974822,1.546243126916085,1.549394495305195,0.013694667089197652,-1.4487847222222223,-0.9461451247165533,1.7315280403503908
306.06,0.42762327,1271.8428,27.365923,2009,Edo,Maize,yield,1.6787330316742082,-0.9659258262890695,-0.25881904510251624,11,34805.1521329044,130.8783780162,0.0824652777777777,1.53125,1.5580926796507724,1.05726931914285,1.2533298407961158,0.8443117443568853,1.5962677538964305,19.356846868301993,1.6706522028786255
306.0535,0.4254658,1287.4465,27.45352,2010,Edo,Maize,yield,1.5717916137229988,-1.0,-4.3605472797921425e-14,11,35344.93823668,130.2152972203,1.6787330316742082,0.0824652777777777,1.53125,1.0974827698173286,1.279985538040048,0.8821185821745557,-0.10694141795120937,-0.06370364789007354,1.7315280403503908
306.34503,0.42302173,1220.7533,27.04393,2011,Edo,Maize,yield,1.5478007087763186,-0.9659258262890921,0.25881904510243203,11,33013.966792469,129.5906045675019,1.5717916137229988,1.6787330316742082,0.0824652777777777,1.1109966410583283,1.2844665205651513,0.8923377671359451,-0.023990904946680214,-0.015263413252253333,1.6723588071436277
305.59457,0.42084876,1304.7032,26.770334,2012,Edo,Maize,yield,1.936873459326212,-0.8660254037844518,0.4999999999999771,11,34927.3404348688,128.6090958472332,1.5478007087763186,1.5717916137229988,1.6787330316742082,1.5994417847245084,1.2824081263902607,0.06970808606014607,0.38907275054989343,0.25137134796733096,1.639116802616088
